t_sec, t_nanosec, x, y, orientation_x, orientation_y, orientation_z, orientation_w, longitudinal_velocity_mps, lateral_velocity_mps, acceleration_mps2, heading_rate_rps, front_wheel_angle_rad, rear_wheel_angle_rad
0, 0, -58.1581, -89.1222, -0.000274634, 0.000531624, 0.870812, -0.491617, 90.0000, 0, 0, -0.000904543, -0, -0
0, 0, -58.5354, -89.7382, -0.000275265, 0.000534059, 0.869975, -0.493096, 90.0000, 0, 0, 0.000485543, -0, -0
0, 0, -59.0394, -90.5648, -0.000287287, 0.000555631, 0.869106, -0.494625, 90.0000, 0, 0, 0.00122917, -0, -0
0, 0, -59.4181, -91.1888, -0.000298917, 0.000575379, 0.868596, -0.49552, 90.0000, 0, 0, 0.00129733, -0, -0
0, 0, -59.7973, -91.8162, -0.000309749, 0.000592874, 0.868179, -0.49625, 90.0000, 0, 0, 0.00110487, -0, -0
0, 0, -60.3036, -92.6583, -0.000320433, 0.000608977, 0.867731, -0.497033, 90.0000, 0, 0, 0.000664516, -0, -0
0, 0, -60.684, -93.2939, -0.000324732, 0.000614444, 0.867457, -0.497511, 90.0000, 0, 0, 0.000281562, -0, -0
0, 0, -61.0651, -93.9329, -0.000328824, 0.000617053, 0.867222, -0.497921, 90.0000, 0, 0, 0.000705074, -0, -0
0, 0, -61.5742, -94.7903, -0.000360832, 0.000631975, 0.866951, -0.498392, 90.0000, 0, 0, 0.00166512, -0, -0
0, 0, -61.957, -95.4372, -0.000384005, 0.00063565, 0.866769, -0.498709, 90.0000, 0, 0, 0.00123566, -0, -0
0, 0, -62.3408, -96.0876, -0.000403142, 0.000606252, 0.866602, -0.498999, 90.0000, 0, 0, 0.000162186, -0, -0
0, 0, -62.5971, -96.5231, -0.000417899, 0.00059116, 0.866498, -0.49918, 90.0000, 0, 0, 0.0008957, -0, -0
0, 0, -62.8539, -96.96, -0.00043202, 0.000590321, 0.866399, -0.499351, 90.0000, 0, 0, 0.00111998, -0, -0
0, 0, -63.24, -97.6182, -0.000457089, 0.000575182, 0.866261, -0.499592, 90.0000, 0, 0, 0.00168444, -0, -0
0, 0, -63.6271, -98.2796, -0.000482712, 0.00055119, 0.866129, -0.49982, 90.0000, 0, 0, -0.000417126, -0, -0
0, 0, -63.8859, -98.7225, -0.000492316, 0.000541248, 0.866042, -0.499971, 90.0000, 0, 0, 0.00110168, -0, -0
0, 0, -64.1452, -99.1668, 0.000502309, -0.000556693, -0.865953, 0.500125, 90.0000, 0, 0, 0.00154126, -0, -0
0, 0, -64.5352, -99.8361, 0.000506423, -0.000577974, -0.865813, 0.500367, 90.0000, 0, 0, -0.000106401, -0, -0
0, 0, -64.9265, -100.509, 0.000495812, -0.000616097, -0.865665, 0.500624, 90.0000, 0, 0, 0.000682455, -0, -0
0, 0, -65.1882, -100.959, 0.000461679, -0.000623377, -0.865562, 0.500801, 90.0000, 0, 0, -0.00293935, -0, -0
0, 0, -65.4504, -101.411, 0.000438353, -0.000644701, -0.865461, 0.500976, 90.0000, 0, 0, 0.000800378, -0, -0
0, 0, -65.8448, -102.092, 0.00042828, -0.000689115, -0.865312, 0.501233, 90.0000, 0, 0, 0.000927088, -0, -0
0, 0, -66.2406, -102.776, 0.000419011, -0.000735026, -0.865166, 0.501486, 90.0000, 0, 0, 0.00102434, -0, -0
0, 0, -66.5053, -103.234, 0.000412147, -0.000757849, -0.865068, 0.501654, 90.0000, 0, 0, 5.19633e-05, -0, -0
0, 0, -66.7706, -103.693, 0.000405395, -0.000750348, -0.864967, 0.501829, 90.0000, 0, 0, -0.000858981, -0, -0
0, 0, -67.1698, -104.385, 0.000398595, -0.000738997, -0.864809, 0.502101, 90.0000, 0, 0, -0.000756843, -0, -0
